glat,glon,risk,count,fatals,fatal_ratio,route_risk
43.67,-79.49,0.2368095308069954,8,0,0.0,0.23086335637499086
43.67,-79.485,0.18619806927714672,15,3,0.2,0.31242078112554317
43.67,-79.48,0.2371785541488124,4,4,1.0,0.7436061013724923
43.67,-79.47500000000001,0.26839756368513445,13,2,0.15384615384615385,0.3540817477777234
43.67,-79.47,0.23781418053142034,26,2,0.07692307692307693,0.3258593754235017
43.67,-79.465,0.24545853446649346,4,0,0.0,0.22647068565317693
43.67,-79.46000000000001,0.23312373234674538,4,0,0.0,0.21569064980879898
43.67,-79.455,0.20112756987656627,10,2,0.2,0.3105290956999496
43.67,-79.45,0.2601239460213682,10,3,0.3,0.41452632141452334
43.67,-79.44500000000001,0.1738344444890077,4,0,0.0,0.1638746058958783
43.67,-79.44,0.19046877158407852,48,0,0.0,0.30987864020708217
43.67,-79.435,0.18374681693346107,15,0,0.0,0.20540415640478446
43.67,-79.43,0.2001724422033337,20,0,0.0,0.2346987444059125
43.67,-79.425,0.12788212675302846,10,3,0.3,0.29895320252710283
43.67,-79.42,0.1616943393965203,14,2,0.14285714285714285,0.25805370395045457
43.67,-79.415,0.24017701416488638,6,0,0.0,0.22783063196380116
43.67,-79.41,0.22323457123684745,9,0,0.0,0.22198735445054085
43.67,-79.405,0.26498068120189294,20,5,0.25,0.4224310236586797
43.67,-79.4,0.2000842295323647,2,0,0.0,0.1808399349578181
43.67,-79.395,0.24844782234474447,32,4,0.125,0.3782900951429513
43.67,-79.39,0.27615838962155553,34,3,0.08823529411764706,0.3892051990637363
43.67,-79.385,0.27047740973371515,38,0,0.0,0.3499236890308738
43.67,-79.38,0.2681861964111767,34,7,0.20588235294117646,0.443928669415571
43.67,-79.375,0.3029949483955515,20,4,0.2,0.42943511555860114
43.67,-79.37,0.21186543291680196,34,4,0.11764705882352941,0.3484388822415367
43.67,-79.365,0.276051524942847,11,3,0.2727272727272727,0.41713310085295774
43.67,-79.36,0.17339315047231782,14,2,0.14285714285714285,0.26827791358992614
43.67,-79.355,0.19994249260878286,13,1,0.07692307692307693,0.2539189544201507
43.67,-79.345,0.23992388615363702,19,4,0.21052631578947367,0.37684580833655706
43.67,-79.34,0.2215952577804036,16,0,0.0,0.24146978340590308
43.67,-79.33500000000001,0.18607059973572548,12,0,0.0,0.19847141379038288
43.67,-79.33,0.07535583496652391,6,0,0.0,0.08378468761692298
43.67,-79.325,0.18832360184115693,9,0,0.0,0.19147681218209214
43.67,-79.32000000000001,0.09295803110206795,6,0,0.0,0.09916817763474346
43.67,-79.31,0.16916569673097,6,2,0.3333333333333333,0.3405606626592484
43.67,-79.305,0.1471137503350307,2,0,0.0,0.13454623207571637
43.67,-79.3,0.0940163003579241,8,0,0.0,0.10606880129160974
43.67,-79.295,0.2023267056708823,9,0,0.0,0.20371486511164075
43.67,-79.29,0.10658637355311402,3,0,0.0,0.10211508748948611
43.675000000000004,-79.595,0.11061144097113647,7,0,0.0,0.11758429913862667
43.675000000000004,-79.59,0.13587766887162936,6,0,0.0,0.13667791869843218
43.675000000000004,-79.58,0.16049406016374249,4,4,1.0,0.6765874669556865
43.675000000000004,-79.565,0.17268402148217857,44,4,0.09090909090909091,0.3300542713644999
43.675000000000004,-79.56,0.09901795396453138,6,0,0.0,0.10446426467670206
43.675000000000004,-79.555,0.16796215443525,16,0,0.0,0.1945969782410489
43.675000000000004,-79.55,0.12142552485067691,11,0,0.0,0.13898679128085795
43.675000000000004,-79.535,0.04897517474952781,2,0,0.0,0.04877774124324879
43.675000000000004,-79.505,0.07222210084878322,2,0,0.0,0.06909445927315234
43.675000000000004,-79.5,0.30698204005602586,1,0,0.0,0.2712757113003565
43.675000000000004,-79.495,0.17014022380538094,34,2,0.058823529411764705,0.28112761975788475
43.675000000000004,-79.49,0.35590762535863485,11,4,0.36363636363636365,0.534593726970559
43.675000000000004,-79.48,0.1974749543289271,4,0,0.0,0.1845352975696986
43.675000000000004,-79.47500000000001,0.25217164826526883,1,0,0.0,0.22337401150715167
43.675000000000004,-79.47,0.2252825197171064,13,0,0.0,0.23572865730870324
43.675000000000004,-79.465,0.26745410715136897,34,2,0.058823529411764705,0.36617536843200693
43.675000000000004,-79.46000000000001,0.23258649137044018,30,0,0.0,0.2929058270091417
43.675000000000004,-79.455,0.15477895378945794,14,0,0.0,0.17709973586868094
43.675000000000004,-79.45,0.2054089802840612,19,3,0.15789473684210525,0.3190828949082213
43.675000000000004,-79.44500000000001,0.267287908305826,17,0,0.0,0.2843908800516824
43.675000000000004,-79.44,0.20020275345917235,17,0,0.0,0.22576161572690204
43.675000000000004,-79.435,0.15656204085921377,16,0,0.0,0.1846338161419264
43.675000000000004,-79.43,0.21733541130099948,11,2,0.18181818181818182,0.3181478270726185
43.675000000000004,-79.425,0.1631866564516753,10,0,0.0,0.1724961794451981
43.675000000000004,-79.42,0.08424444517444832,2,0,0.0,0.07960142172832065
43.675000000000004,-79.415,0.23486876029510714,22,5,0.22727272727272727,0.39017283055244467
43.675000000000004,-79.41,0.21700589228246248,21,0,0.0,0.25239825968938884
43.675000000000004,-79.405,0.16875479367889176,32,0,0.0,0.24309567712926908
43.675000000000004,-79.4,0.20859221880459317,11,0,0.0,0.2151663745556264
43.675000000000004,-79.395,0.20134577692421982,35,5,0.14285714285714285,0.3554525270168992
43.675000000000004,-79.39,0.26255875587792005,16,0,0.0,0.27726995056832154
43.675000000000004,-79.385,0.19995477769432848,7,0,0.0,0.19566616563167485
43.675000000000004,-79.38,0.2107615652128606,8,0,0.0,0.20809866180981926
43.675000000000004,-79.37,0.21103131228683564,13,3,0.23076923076923078,0.3442826339157039
43.675000000000004,-79.365,0.35431892631881184,4,2,0.5,0.5837954028821565
43.675000000000004,-79.36,0.2597969760013463,28,8,0.2857142857142857,0.46053125606285317
43.675000000000004,-79.355,0.15124638042243216,5,0,0.0,0.1471215753334855
43.675000000000004,-79.35000000000001,0.2312965951725948,6,0,0.0,0.22006956420441395
43.675000000000004,-79.34,0.18567249068345598,2,0,0.0,0.16824475427613378
43.675000000000004,-79.33,0.17150518624485275,9,0,0.0,0.1767783094243108
43.675000000000004,-79.325,0.20784676307714564,6,0,0.0,0.19957551589464267
43.675000000000004,-79.32000000000001,0.20325924475017393,21,2,0.09523809523809523,0.2903245020863461
43.675000000000004,-79.31,0.1620801358885553,20,4,0.2,0.3062822092466967
43.675000000000004,-79.305,0.11803527594281199,2,0,0.0,0.10913301561672822
43.675000000000004,-79.29,0.18441281584776228,9,2,0.2222222222222222,0.3045860202464477
43.675000000000004,-79.285,0.18564212826336376,6,2,0.3333333333333333,0.35496028745925057
43.675000000000004,-79.28,0.09869501087256335,7,0,0.0,0.10716990072732357
43.675000000000004,-79.275,0.45186768576512093,2,2,1.0,0.9252585401931951
43.68,-79.58,0.10722808327840014,5,0,0.0,0.10865165774466279
43.68,-79.555,0.18495448307054496,6,0,0.0,0.17956874183901383
43.68,-79.55,0.12429355037184714,9,0,0.0,0.1355175642545201
43.68,-79.54,0.12054766032928448,12,0,0.0,0.14120745214971867
43.68,-79.535,0.12187838823499286,3,0,0.0,0.11547958777113103
43.68,-79.53,0.14397787714252627,2,2,1.0,0.6561773550352754
43.68,-79.525,0.08643148553121034,16,0,0.0,0.12334301529384215
43.68,-79.51,0.07528413127810844,3,0,0.0,0.07475840268351581
43.68,-79.5,0.28971951671119184,7,3,0.42857142857142855,0.49884705860291545
43.68,-79.495,0.25085113168305345,3,0,0.0,0.2281956884284676
43.68,-79.49,0.09849472806176968,4,0,0.0,0.09803124369952694
43.68,-79.485,0.22946984371836363,6,2,0.3333333333333333,0.393263645631951
43.68,-79.48,0.17006391769625567,4,0,0.0,0.16057934314391414
43.68,-79.47500000000001,0.2039007419065945,24,0,0.0,0.24990859505586338
43.68,-79.47,0.266813231562407,28,3,0.10714285714285714,0.37302532418418605
43.68,-79.465,0.23539189308108477,32,4,0.125,0.3668798281538617
43.68,-79.46000000000001,0.22219364969651573,2,0,0.0,0.20016252639901977
43.68,-79.455,0.2124997288986581,8,0,0.0,0.2096177349700035
43.68,-79.44500000000001,0.26836427160722753,55,5,0.09090909090909091,0.44654090563665383
43.68,-79.44,0.3191356293583191,7,0,0.0,0.2998246142576467
43.68,-79.435,0.21088769652407202,17,0,0.0,0.23509975249768542
43.68,-79.43,0.19372292138425848,32,7,0.21875,0.37962295984175876
43.68,-79.425,0.19127082111344096,17,2,0.11764705882352941,0.2796463192967558
43.68,-79.42,0.16657380213383496,4,0,0.0,0.15752914659445505
43.68,-79.415,0.2095898763627391,11,0,0.0,0.21603828025243602
43.68,-79.41,0.4336042565646654,2,2,1.0,0.9092971636335371
43.68,-79.405,0.07446418443661638,3,0,0.0,0.07404180777944212
43.68,-79.4,0.21766815200025016,8,0,0.0,0.2141346932278804
43.68,-79.39,0.28171312296939877,17,9,0.5294117647058824,0.5746064000383253
43.68,-79.38,0.15028184297729213,15,6,0.4,0.38590603736382023
43.68,-79.37,0.17075945173675533,13,8,0.6153846153846154,0.5107683593684376
43.68,-79.365,0.16785893000156205,2,0,0.0,0.15267654160417077
43.68,-79.36,0.25173152571038376,17,7,0.4117647058823529,0.48671310517548083
43.68,-79.355,0.10226724780616982,3,0,0.0,0.09834037510120298
43.68,-79.35000000000001,0.20078718299102827,25,0,0.0,0.25017536436875965
43.68,-79.345,0.21124282075801448,30,0,0.0,0.27425246459450053
43.68,-79.34,0.15370064125517666,23,0,0.0,0.20304819938823895
43.68,-79.33500000000001,0.17559354531057655,13,0,0.0,0.19230283499127887
43.68,-79.33,0.1787176188087684,27,2,0.07407407407407407,0.27570570161957003
43.68,-79.325,0.224235191770291,2,0,0.0,0.20194673797529372
43.68,-79.315,0.169825277276376,2,0,0.0,0.15439503646928518
43.68,-79.31,0.20762439928668455,15,0,0.0,0.22627203828452172
43.68,-79.305,0.1819931786438294,10,0,0.0,0.18893219368939346
43.68,-79.3,0.22525259187812288,8,0,0.0,0.22076313630700348
43.68,-79.295,0.06493380377217854,3,0,0.0,0.06571270414439291
43.68,-79.29,0.047302802006239396,6,0,0.0,0.05926765865127638
43.68,-79.28,0.11462565760853126,9,0,0.0,0.12706828152453695
43.685,-79.60000000000001,0.1856765798328256,4,0,0.0,0.17422407419224842
43.685,-79.595,0.17779107038781414,32,0,0.0,0.25099295718907194
43.685,-79.58500000000001,0.44684011360615217,2,2,1.0,0.9208646790223612
43.685,-79.58,0.4009069357868078,4,4,1.0,0.8866969921435579
43.685,-79.57000000000001,0.1863471777926777,10,0,0.0,0.19273738378772756
43.685,-79.565,0.2632836146653908,4,2,0.5,0.5042348300249052
43.685,-79.56,0.2166946747040236,3,0,0.0,0.1983445544600197
43.685,-79.555,0.11525081338738125,6,0,0.0,0.1186510189299307
43.685,-79.55,0.1932030866297442,12,3,0.25,0.33579780334971243
43.685,-79.54,0.2028203304234292,9,3,0.3333333333333333,0.3789368460092035
43.685,-79.535,0.3261498211937224,5,2,0.4,0.509727632572902
43.685,-79.53,0.24656578816339225,2,0,0.0,0.22146262701891012
43.685,-79.525,0.2282175297819868,2,0,0.0,0.20542711375220052
43.685,-79.52,0.0990934503854018,9,0,0.0,0.11349386427956364
43.685,-79.515,0.13832363362009825,9,0,0.0,0.14777919592460662
43.685,-79.51,0.1562198316138013,34,3,0.08823529411764706,0.2843845507959715
43.685,-79.5,0.19588912398094624,25,0,0.0,0.24589469158747296
43.685,-79.495,0.20013679366568515,2,2,1.0,0.7052576019029443
43.685,-79.49,0.1665214586355256,18,0,0.0,0.19931362418903267
43.685,-79.485,0.1576965561625679,4,0,0.0,0.14977085190593245
43.685,-79.48,0.1636819456113612,22,0,0.0,0.20878351598650616
43.685,-79.47500000000001,0.18824463790624915,29,2,0.06896551724137931,0.28732883081990407
43.685,-79.47,0.21663299105542877,7,2,0.2857142857142857,0.36006263206195777
43.685,-79.465,0.17595343321892012,13,0,0.0,0.19261736006547447
43.685,-79.46000000000001,0.2832521413189207,2,0,0.0,0.2535247710384675
43.685,-79.455,0.22328688299584085,15,0,0.0,0.23996031103973464
43.685,-79.45,0.13397324955474532,2,0,0.0,0.12306205356605367
43.685,-79.44500000000001,0.22051389379784686,16,2,0.125,0.30607118828452784
43.685,-79.44,0.19848309002029962,24,0,0.0,0.2451738225836631
43.685,-79.435,0.2230837198347675,3,0,0.0,0.20392827885641676
43.685,-79.43,0.20973312452429502,4,2,0.5,0.4574342249077142
43.685,-79.42,0.24353157597758968,18,0,0.0,0.2666168380766793
43.685,-79.415,0.25109478471020835,7,0,0.0,0.24036012207790797
43.685,-79.41,0.1863190610715702,4,0,0.0,0.17478557252159077
43.685,-79.405,0.06033869175097889,3,0,0.0,0.06169679275671385
43.685,-79.4,0.25641075041393707,23,8,0.34782608695652173,0.4752021615452405
43.685,-79.395,0.1085201505848483,7,0,0.0,0.1157566098813263
43.685,-79.385,0.2560328908464508,8,8,1.0,0.7720353956259786
43.685,-79.36,0.16351117881649072,13,0,0.0,0.18174341598911847
43.685,-79.355,0.16995994375980936,9,2,0.2222222222222222,0.2919548910520116
43.685,-79.35000000000001,0.1039487331489743,4,0,0.0,0.10279778715638187
43.685,-79.345,0.24312105278798057,9,3,0.3333333333333333,0.414157778410595
43.685,-79.34,0.150812254944778,3,0,0.0,0.1407664239294972
43.685,-79.33,0.057005012465301666,2,0,0.0,0.055795441045825594
43.685,-79.325,0.32135576483808576,23,10,0.43478260869565216,0.5775585855801892
43.685,-79.32000000000001,0.20500490745095973,19,0,0.0,0.23593421823342842
43.685,-79.315,0.17236793779188003,32,0,0.0,0.24625339483489467
43.685,-79.31,0.15038817020226503,18,0,0.0,0.18521389028898136
43.685,-79.305,0.24636958231937006,7,0,0.0,0.23623051783694288
43.685,-79.3,0.15615379336850232,6,0,0.0,0.15439829611019598
43.685,-79.295,0.18956551593180548,4,0,0.0,0.1776228210984821
43.685,-79.29,0.19069312130106675,9,0,0.0,0.19354766053975517
43.685,-79.285,0.21240525600086685,10,0,0.0,0.21551091630108252
43.685,-79.28,0.4528531582535305,4,4,1.0,0.932095542905452
43.685,-79.275,0.20089686560495673,4,0,0.0,0.1875258867865959
43.685,-79.27,0.08246913698942826,2,0,0.0,0.0780498860260418
43.69,-79.595,0.4367445240404483,2,2,1.0,0.9120416094399011
43.69,-79.58500000000001,0.18358250406188045,15,4,0.26666666666666666,0.3450930155958494
43.69,-79.58,0.11666000540812314,3,0,0.0,0.11091896706743297
43.69,-79.575,0.1962569660533914,8,0,0.0,0.19542232559222572
43.69,-79.57000000000001,0.23231173535478095,33,5,0.15151515151515152,0.3810795843603061
43.69,-79.565,0.1841505954723439,1,0,0.0,0.16392681647626525
43.69,-79.56,0.17333860239696255,3,1,0.3333333333333333,0.3352439662982143
43.69,-79.545,0.19573298599479602,11,4,0.36363636363636365,0.3946086394969582
43.69,-79.53,0.11690677501573866,8,0,0.0,0.12607399755746646
43.69,-79.52,0.22727530113728642,3,0,0.0,0.2075915234100879
43.69,-79.505,0.14833803518344127,7,0,0.0,0.15055556482628837
43.69,-79.5,0.19279460682503324,17,2,0.11764705882352941,0.2809780362088429
43.69,-79.495,0.16209869560021348,6,0,0.0,0.1595938605405784
43.69,-79.49,0.2946150867439144,2,0,0.0,0.2634554499249192
43.69,-79.485,0.14121988426642512,31,2,0.06451612903225806,0.2498740247229788
43.69,-79.47500000000001,0.24912617304003556,34,1,0.029411764705882353,0.3347349197264557
43.69,-79.47,0.21196930204969403,19,0,0.0,0.2420207709547364
43.69,-79.465,0.19864076373201675,10,1,0.1,0.2559185714694484
43.69,-79.46000000000001,0.1506317518113943,13,0,0.0,0.1704874036573354
43.69,-79.455,0.13040713665495576,2,0,0.0,0.11994543892468194
43.69,-79.45,0.3070476707859269,24,12,0.5,0.6022400148613111
43.69,-79.44500000000001,0.24797222808461106,6,0,0.0,0.23464328162395978
43.69,-79.44,0.23339366205821835,12,0,0.0,0.23982954042667975
43.69,-79.435,0.18702303153908406,5,2,0.4,0.38813737398342224
43.69,-79.425,0.11311473772080259,6,0,0.0,0.11678418944791127
43.69,-79.42,0.20304844868585145,6,0,0.0,0.19538201521027157
43.69,-79.415,0.2388813966465339,7,0,0.0,0.2296861963975828
43.69,-79.405,0.13485469300565606,13,0,0.0,0.15669899766641784
43.69,-79.4,0.13603324947514084,11,0,0.0,0.15175325429564848
43.69,-79.395,0.24395274652914867,29,10,0.3448275862068966,0.48066936271954214
43.69,-79.39,0.15263284054507595,6,0,0.0,0.1513211492476507
43.69,-79.385,0.054445855298506034,4,0,0.0,0.05953460446020015
43.69,-79.375,0.13782304027252576,4,0,0.0,0.1324023354458691
43.69,-79.365,0.10640282542673185,5,0,0.0,0.10793042126794661
43.69,-79.36,0.31430619069301446,6,4,0.6666666666666666,0.6421971915744876
43.69,-79.355,0.20619092111534523,12,0,0.0,0.21605562661901434
43.69,-79.35000000000001,0.21793614762332755,24,0,0.0,0.2621748783126117
43.69,-79.34,0.16101346931463123,6,0,0.0,0.15864542390217395
43.69,-79.33500000000001,0.2254538856879079,2,2,1.0,0.7273835474045776
43.69,-79.325,0.20412022753365405,5,0,0.0,0.19333082632556967
43.69,-79.32000000000001,0.09493666468649231,6,0,0.0,0.10089741015553402
43.69,-79.315,0.18859613970177,3,0,0.0,0.17378775885372033
43.69,-79.31,0.18190350306405653,3,0,0.0,0.16793870978527678
43.69,-79.305,0.21485435216871343,13,0,0.0,0.22661493024024248
43.69,-79.3,0.25598446352871607,37,4,0.10810810810810811,0.3909584993496791
43.69,-79.295,0.19823216914153866,26,0,0.0,0.25093027575110716
43.69,-79.29,0.15900318516918965,6,0,0.0,0.15688853028240932
43.69,-79.285,0.22850300167470086,27,0,0.0,0.2803734301382203
43.69,-79.28,0.29033097497367677,2,2,1.0,0.7840830664718343
43.69,-79.275,0.3702058996060309,2,2,1.0,0.8538899869432387
43.69,-79.27,0.18979483586643467,18,2,0.1111111111111111,0.2779169846360176
43.69,-79.265,0.17732476931542646,4,0,0.0,0.1669249853322113
43.695,-79.60000000000001,0.050617967464044754,3,0,0.0,0.053201337764477184
43.695,-79.59,0.33896309500597455,3,3,1.0,0.8295731209606293
43.695,-79.575,0.08655183957218161,2,0,0.0,0.08161797570893609
43.695,-79.57000000000001,0.130406864065109,4,0,0.0,0.12592094688624395
43.695,-79.565,0.1834231278752077,1,0,0.0,0.16329104407419354
43.695,-79.56,0.17814798235438464,31,0,0.0,0.24831700833426051
43.695,-79.555,0.1400411778473368,2,0,0.0,0.12836513697673324
43.695,-79.55,0.20307131477992796,4,0,0.0,0.18942625290681436
43.695,-79.545,0.22518796263568985,33,13,0.3939393939393939,0.5019741616702462
43.695,-79.535,0.1891148198862273,10,10,1.0,0.719527900937292
43.695,-79.53,0.08094872772203286,3,0,0.0,0.07970899306320876
43.695,-79.52,0.3641821774831908,7,7,1.0,0.863564903122564
43.695,-79.51,0.07110128701824117,2,0,0.0,0.06811492079731625
43.695,-79.505,0.3092363058785446,5,3,0.6,0.5998203628157441
43.695,-79.5,0.3194291984654999,4,2,0.5,0.5533034247208583
43.695,-79.495,0.12915764002744046,8,0,0.0,0.1367806763244768
43.695,-79.49,0.10014812091822202,11,0,0.0,0.12039134282206614
43.695,-79.485,0.1734988401846462,21,0,0.0,0.21437514618140688
43.695,-79.48,0.19618774344957607,5,0,0.0,0.18639820900985185
43.695,-79.47500000000001,0.16141295904504646,11,0,0.0,0.17393392458345625
43.695,-79.47,0.059999923928370336,2,0,0.0,0.0584128525461633
43.695,-79.465,0.09537011578851583,3,0,0.0,0.0923126067063878
43.695,-79.46000000000001,0.27800481221119877,10,2,0.2,0.3777161830920895
43.695,-79.455,0.2244758234914533,10,0,0.0,0.22606002353014626
43.695,-79.45,0.23335351775745497,27,6,0.2222222222222222,0.40113960338997
43.695,-79.44500000000001,0.22221585049504736,15,0,0.0,0.2390242791004332
43.695,-79.44,0.19313181974243046,12,0,0.0,0.2046425873559036
43.695,-79.435,0.19247464135464373,5,0,0.0,0.1831531327379657
43.695,-79.425,0.14467144092458972,27,0,0.0,0.20710859613415428
43.695,-79.415,0.07753535755805523,1,0,0.0,0.07075012218354916
43.695,-79.405,0.11453531340783792,4,0,0.0,0.11204995946948455
43.695,-79.4,0.10673878678556284,2,0,0.0,0.0992604163769068
43.695,-79.395,0.1913437798999402,18,2,0.1111111111111111,0.2792706887360122
43.695,-79.385,0.13482047427247518,3,0,0.0,0.12679036114476436
43.695,-79.37,0.16987162915116089,4,0,0.0,0.16041129201601917
43.695,-79.365,0.0761753902553024,2,0,0.0,0.07254944793788713
43.695,-79.355,0.17846600783376151,16,0,0.0,0.20377685117624258
43.695,-79.35000000000001,0.20811663128554445,18,6,0.3333333333333333,0.41045642126935344
43.695,-79.345,0.21751234972776032,6,2,0.3333333333333333,0.38281335931391886
43.695,-79.34,0.19590116728312662,14,3,0.21428571428571427,0.3254039831736348
43.695,-79.33500000000001,0.1326805772759708,4,0,0.0,0.1279080650965705
43.695,-79.33,0.19701471448306704,15,2,0.13333333333333333,0.2869159041372285
43.695,-79.32000000000001,0.16203195365823436,9,0,0.0,0.16849915051649356
43.695,-79.315,0.21618249311508184,15,6,0.4,0.44350010038618615
43.695,-79.31,0.197017391724434,7,2,0.2857142857142857,0.3429195225216323
43.695,-79.3,0.293790098389574,14,0,0.0,0.2985889261296319
43.695,-79.295,0.19357612520521958,3,2,0.6666666666666666,0.5277211837761467
43.695,-79.29,0.20674020382094022,4,0,0.0,0.19263268905286624
43.695,-79.285,0.1472677240916986,7,0,0.0,0.149620163364505
43.695,-79.28,0.16954952031022852,13,0,0.0,0.18702064193171167
43.695,-79.275,0.18594808190014595,19,0,0.0,0.21927945064790466
43.695,-79.27,0.09281275598660571,2,0,0.0,0.08708972164461587
43.695,-79.265,0.25193075431353534,4,2,0.5,0.4943129650171738
43.695,-79.26,0.20987780495569525,9,0,0.0,0.21031417008341785
43.7,-79.61,0.09784944471301253,5,0,0.0,0.10045516955418922
43.7,-79.60000000000001,0.10587654152160084,2,0,0.0,0.09850685464467
43.7,-79.595,0.12266173509569012,2,0,0.0,0.11317632292043672
43.7,-79.58500000000001,0.1992035877507193,6,6,1.0,0.71639351628984
43.7,-79.575,0.07963585878079832,12,0,0.0,0.10545246533524312
43.7,-79.57000000000001,0.07504632520974058,5,0,0.0,0.08052631757728164
43.7,-79.555,0.15712188356476786,2,0,0.0,0.14329286894143042
43.7,-79.55,0.10296787768907845,3,0,0.0,0.09895269260561639
43.7,-79.54,0.1178746522292452,3,3,1.0,0.636352239525077
43.7,-79.535,0.1809929770545329,8,0,0.0,0.18208231843698763
43.7,-79.525,0.23469678901007907,20,3,0.15,0.34352715600445055
43.7,-79.52,0.2834114051332556,11,0,0.0,0.2805548179728804
43.7,-79.515,0.2288050584650131,36,2,0.05555555555555555,0.33666003409250883
43.7,-79.51,0.15284476792011986,10,0,0.0,0.16345785617203923
43.7,-79.505,0.3195129203688163,8,5,0.625,0.6308745521500941
43.7,-79.5,0.2001940954832493,6,0,0.0,0.19288744500656288
43.7,-79.495,0.1382744735171898,1,0,0.0,0.12383324754208319
43.7,-79.47500000000001,0.11129037021053441,12,0,0.0,0.1331170167837422
43.7,-79.465,0.27346358976553037,14,6,0.42857142857142855,0.5055552560945302
43.7,-79.46000000000001,0.15266108202827147,8,0,0.0,0.1573215771654861
43.7,-79.45,0.3050891944734378,24,8,0.3333333333333333,0.513133110784828
43.7,-79.44500000000001,0.19293614678264445,2,0,0.0,0.17459284744782103
43.7,-79.44,0.2171631301908622,24,2,0.08333333333333333,0.30519694153152527
43.7,-79.435,0.13134047441998717,3,0,0.0,0.1237490052491404
43.7,-79.43,0.24242079403698083,21,3,0.14285714285714285,0.3495199331982275
43.7,-79.425,0.19402030104017337,38,5,0.13157894736842105,0.352100058693213
43.7,-79.405,0.1887334410413254,13,0,0.0,0.20378648471615618
43.7,-79.395,0.19722669693438205,31,0,0.0,0.2649909058998932
43.7,-79.39,0.2061434541318498,4,0,0.0,0.19211115794307917
43.7,-79.385,0.2689054287522205,26,7,0.2692307692307692,0.4538723783621205
43.7,-79.375,0.1805924997090983,8,0,0.0,0.18173232010732376
43.7,-79.37,0.12333227822167135,2,0,0.0,0.11376234601696504
43.7,-79.365,0.06905988147121167,2,0,0.0,0.06633082853898503
43.7,-79.36,0.16616829081898277,8,2,0.25,0.3002191732895538
43.7,-79.355,0.11573101006040375,2,0,0.0,0.10711919581109317
43.7,-79.35000000000001,0.2648439891901662,28,3,0.10714285714285714,0.3713042991403358
43.7,-79.34,0.24094634637945012,22,5,0.22727272727272727,0.39548435441804586
43.7,-79.33500000000001,0.2058711140613229,20,0,0.0,0.23967911509188558
43.7,-79.33,0.0698701434382092,3,0,0.0,0.07002683241521773
43.7,-79.325,0.10476823477913928,5,0,0.0,0.10650186606285568
43.7,-79.32000000000001,0.17608294656265708,22,0,0.0,0.21962140649040865
43.7,-79.295,0.3219675331524629,3,3,1.0,0.8147198007210712
43.7,-79.29,0.2420749324166144,2,0,0.0,0.21753783070258428
43.7,-79.285,0.19318951278951182,6,0,0.0,0.18676576978386045
43.7,-79.275,0.1249420281102154,5,0,0.0,0.12413281085749456
43.7,-79.265,0.08698004242706399,10,0,0.0,0.10589518959642359
43.7,-79.26,0.13166289646822937,2,0,0.0,0.12104291383085379
43.7,-79.255,0.14735982192337585,12,0,0.0,0.16464001801040729
43.7,-79.25,0.22992556353748378,2,2,1.0,0.7312915831423996
43.705,-79.59,0.11005413140025118,3,0,0.0,0.10514574444926918
43.705,-79.58,0.15004605126853673,3,0,0.0,0.14009679801950783
43.705,-79.575,0.16003971446994394,3,2,0.6666666666666666,0.4984119410085428
43.705,-79.565,0.19745742216403783,15,6,0.4,0.4271352706887886
43.705,-79.56,0.40294850273999416,2,2,1.0,0.882505479271021
43.705,-79.555,0.09300433729293697,4,0,0.0,0.09323290087139999
43.705,-79.55,0.10040969904943153,7,0,0.0,0.10866845739885513
43.705,-79.53,0.20037150688877103,5,0,0.0,0.19005462111935076
43.705,-79.525,0.2832108188036889,8,4,0.5,0.5336017598686746
43.705,-79.515,0.21007520052152348,1,0,0.0,0.18658369973781896
43.705,-79.51,0.13426586035735122,2,0,0.0,0.12331778161989036
43.705,-79.505,0.20456954919746173,23,2,0.08695652173913043,0.2931027696155102
43.705,-79.5,0.19933934368963394,2,0,0.0,0.18018893982983372
43.705,-79.495,0.1756024894089003,20,2,0.1,0.2656629362215661
43.705,-79.49,0.20644741175885645,10,0,0.0,0.2103040411635181
43.705,-79.485,0.19158648637766004,9,0,0.0,0.19432841952188531
43.705,-79.48,0.16765258170470945,1,0,0.0,0.1495083298196044
43.705,-79.47500000000001,0.19262422171299537,5,0,0.0,0.18328385892303065
43.705,-79.465,0.3896308173962441,7,5,0.7142857142857143,0.7359853214625006
43.705,-79.455,0.12989946447098502,3,0,0.0,0.12248963045321416
43.705,-79.45,0.252555969525565,9,0,0.0,0.2476128749486446
43.705,-79.44500000000001,0.23561006418113045,8,0,0.0,0.22981507906211385
43.705,-79.44,0.21823731562905335,20,0,0.0,0.2504865925742774
43.705,-79.435,0.2463395282520873,3,0,0.0,0.22425275961377925
43.705,-79.425,0.24592603310245514,16,2,0.125,0.3282802006323966
43.705,-79.415,0.18774214652380528,16,0,0.0,0.21188375930539669
43.705,-79.41,0.20015107136601565,29,8,0.27586206896551724,0.4062251950611795
43.705,-79.405,0.2203175065890522,10,2,0.2,0.32730019616865874
43.705,-79.4,0.2781180095628095,32,7,0.21875,0.4533802902652158
43.705,-79.395,0.28239539106929973,9,0,0.0,0.2736911233626964
43.705,-79.39,0.14071807069044656,10,0,0.0,0.15285969419581233
43.705,-79.38,0.14400571176292604,6,0,0.0,0.14378144519704852
43.705,-79.375,0.18263390734648294,4,0,0.0,0.17156492180803926
